image_name,width,height,patch_score
fish2_p64_t0.5_n10_024,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t0.5_n10_039,1280,720,"0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
build_log_p64_t0.5_n10_040,1080,1920,"0,0,0,0,0,4.0,5.0,5.0,1.0,1.0,3.5,5.0,5.0,2.5,1.0,3.0,4.5,5.0,1.0,1.0,2.5,4.0,5.0,4.0,3.0,4.0,4.5,5.0,4.5,4.5,3.0,4.5,4.0,3.0,2.0,1,2,0,0,0,0,0,0,0,0"
furniture_assemble_p64_t0.5_n10_011,1080,1920,"0,0,3.5,0,0,4.5,0,3.5,2.0,0,0.5,3.0,3.5,4.0,0,1,0,3.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
turning_page_p64_t0.3_n0_017,1080,1920,"0,0,0,0,0,0,0,0,0,0,2,0,1,1.5,0,1.0,0,0.5,1.5,0,1,1,4,3,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0"
soccer1_p64_t1.0_n20_014,1920,1080,"2.0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fushimi_inari_shrine_p64_t1.0_n20_066,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
book_moving_p64_t0.3_n0_190,1080,1920,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,3,0,0"
panda_p64_t0.3_n0_006,1280,720,"2,1.0,2.0,2.0,2.5,3.0,0.5,0,1.5,0,0,0,0.5,0,0,0,0,2.0,0,0,0,0,0,1"
boat1_p64_t0.5_n10_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
firework1_p64_t1.0_n20_022,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,2,1,5,5,4,3,0,0,1,2,0,0,0,0,0,0"
dancing_p64_t0.3_n0_031,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,1,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds2_p64_t0.5_n10_040,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t0.5_n10_019,1280,720,"0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
dog_p64_t1.0_n20_026,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
animals_p64_t0.3_n0_009,720,1280,"1,0,0,0.5,0,0,0,0,1.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
swing_p64_t1.0_n20_064,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
art_rotating_p64_t1.0_n20_050,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
robot_coffee_p64_t1.0_n20_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat3_p64_t0.5_n10_005,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t1.0_n20_007,720,1280,"0,0,0,0,0,0,0,0,0.5,1.0,0.5,0,0.5,0,0,0,1.0,0.5,1,0,0,0,0,0"
passing_by_buildings_p64_t0.5_n10_005,720,1280,"0,0,2.0,1.5,0,0.5,1.5,1.0,0,0,1.0,0,1,1,1.0,1,0,0,0,0,0,0,0,0"
boat3_p64_t0.5_n10_028,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.5,0,4.5,4.0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
skate_board_p64_t1.0_n20_049,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t0.3_n0_002,720,1280,"0,0,0,0,0,0,0,0,1.0,0.5,0.5,0,2.5,1.0,1.5,1.0,1.5,0,0,0,0,0,0,0"
dog_p64_t0.3_n0_021,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0"
animals_p64_t0.3_n0_027,720,1280,"0,0,0,0.5,0,0,0.5,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fish1_p64_t1.0_n20_016,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
graduation_p64_t1.0_n20_073,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
christmas_decoration_p64_t0.3_n0_009,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
graduation_p64_t0.5_n10_010,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fish2_p64_t0.5_n10_035,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ski1_p64_t0.3_n0_007,1920,1080,"0,0,0,0,0,0.5,1.0,0,0,0.5,0.5,2.0,1.5,0,0,0.5,1.0,3.0,2.0,2,1.5,2.0,1.5,0,0,0,1.5,0,4,4,3,1,1,1,1,1,0,0,2,2,2,1,1,2,2"
pingpong_p64_t1.0_n20_067,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_p64_t0.5_n10_016,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
toy_robot_p64_t0.3_n0_043,1920,1080,"0,0,0,0,0.5,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t0.5_n10_005,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
panda_p64_t0.3_n0_027,1280,720,"0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
animals_p64_t1.0_n20_027,720,1280,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fireplace_p64_t0.5_n10_011,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat4_p64_t0.3_n0_073,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,1.5,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
griffith_observatory_p64_t0.3_n0_057,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dog_p64_t0.3_n0_031,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_falling_p64_t1.0_n20_003,1440,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fireplace_p64_t0.3_n0_023,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_throwing_p64_t1.0_n20_002,720,1280,"0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0"
tunnel_p64_t0.5_n10_008,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
busan_sea_train_p64_t0.3_n0_013,1920,1080,"4,0,0.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1.5,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0"
soccer1_p64_t1.0_n20_046,1920,1080,"1,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_coffee_p64_t0.5_n10_057,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pouring_p64_t0.5_n10_003,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_p64_t0.5_n10_051,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
newyear_firework_p64_t0.5_n10_045,1920,1080,"0,0,0,0,0,0,0,0,0,2.0,2.0,2.0,2.0,0,0.5,0,0,0,4.5,5,4.5,5.0,4.0,2.5,2.5,0.5,0,3.5,5.0,4.0,2.5,2.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0"
fish2_p64_t0.3_n0_024,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
tower_p64_t0.5_n10_023,720,1280,"3.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
newyear_firework_p64_t1.0_n20_110,1920,1080,"0,0,0,0.5,0,0,0,0,0,3.5,4.0,3.5,3.5,3.0,0,0,0,0,4,5.0,5.0,5.0,4.0,0,0,0,0,4.5,5,3.5,3.5,3.0,2.0,0,0,0,0,3,0,0,0,0,0,0,0"
griffith_observatory_p64_t0.5_n10_044,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
river_p64_t0.5_n10_022,720,960,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ship_p64_t1.0_n20_024,1080,1920,"0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,3,0,0,0,0,2,0,0,0,0"
swimming_p64_t1.0_n20_015,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t0.5_n10_020,720,1280,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0"
soccer1_p64_t0.5_n10_010,1920,1080,"1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_walking_p64_t0.3_n0_067,1080,1920,"0,0,0,0,0.5,0,1,0,0,1,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
train_p64_t0.3_n0_012,1920,1080,"1,0,0,1.0,1.0,2.5,0,2.0,2.5,0.5,0,0.5,3.0,4.0,3.5,1.5,1.0,0,0,0,0,3.0,4.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
tower_p64_t0.5_n10_014,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
interactive_art_p64_t0.5_n10_003,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0,0,0,0,0,2.5,0,3.0,3.0,0,0,0,0,0,3.5,0,0,2.0,0,0,1,0"
las_vegas2_p64_t0.5_n10_011,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dogwalking_p64_t0.3_n0_029,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fireplace_p64_t1.0_n20_023,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat4_p64_t1.0_n20_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0"
animals_p64_t0.5_n10_045,720,1280,"0,0,0,0,2.0,0,0,0,1.5,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0"
bamboo_tree_p64_t0.3_n0_036,1080,1920,"0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
turning_page_p64_t1.0_n20_020,1080,1920,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds2_p64_t1.0_n20_035,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
tunnel_p64_t0.3_n0_008,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
light_p64_t1.0_n20_037,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
bamboo_tree_p64_t0.5_n10_003,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert1_p64_t1.0_n20_006,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
grand_canyon2_p64_t1.0_n20_009,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pool_p64_t0.3_n0_027,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
tunnel_p64_t0.3_n0_045,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
dog_p64_t1.0_n20_031,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert4_p64_t0.5_n10_106,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ship_p64_t0.3_n0_016,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0"
elevator_down_p64_t1.0_n20_077,1080,1440,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
house_p64_t0.5_n10_027,1080,1920,"0,0,0,0,1.0,0,0,0,0,2.0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1"
spinning_rides_p64_t1.0_n20_009,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
night_city_river_p64_t0.3_n0_005,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0"
grand_canyon2_p64_t1.0_n20_028,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
indian_bob_p64_t0.3_n0_021,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,1.5,2.5,0.5,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0"
pouring_p64_t0.5_n10_074,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
interactive_art_p64_t0.3_n0_038,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1.5,0.5,0.5,0,0,0.5,0,0,1.0,4.0,0.5,4.0,1.0,0,0,0,0,0,4,2,2,0,0,0,0"
boat4_p64_t0.3_n0_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
walking_p64_t1.0_n20_051,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t1.0_n20_008,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
train_passing_p64_t1.0_n20_049,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,1.5,0,1,0,3.0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,2.5,0.5,1.5,0"
amusement_park1_p64_t0.3_n0_061,720,1280,"0,0,0,0,0,0,1.0,1.5,1,0,1.5,0,2.0,3,3,0,0,0,0,0,0,0,0,0"
museum_p64_t0.3_n0_054,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
firework2_p64_t1.0_n20_004,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
snow_removal_vehicle_p64_t0.5_n10_014,1920,1080,"0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
train_p64_t0.5_n10_012,1920,1080,"5,0,0,4,4,3.0,1.5,1.5,2,5,0,2.5,5,5.0,5.0,3.0,0.5,0.5,4.5,1.5,1.5,5.0,5.0,0,1.0,0.5,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
passing_by_buildings_p64_t0.5_n10_019,720,1280,"3,3.5,2.0,0.5,2.5,4,2.5,0.5,2.0,2.0,1,0.5,3.5,1,0,2,1,0,0,0,3,0,0,0"
museum_p64_t0.5_n10_059,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
bamboo_tree_p64_t1.0_n20_036,1080,1920,"0,0,0,0,1.5,1,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0"
art_rotating_p64_t0.3_n0_041,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0"
griffith_observatory_p64_t1.0_n20_044,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
las_vegas2_p64_t1.0_n20_005,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
concert2_p64_t1.0_n20_086,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,3.0,2.5,0.5,0,0,0,0,0,2.5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
swing_p64_t1.0_n20_007,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
las_vegas2_p64_t0.5_n10_005,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
robot_coffee_p64_t0.3_n0_033,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
pingpong_p64_t0.5_n10_056,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,1.0,2.0,0,0,0,0,0,0,0"
red_flags_p64_t1.0_n20_018,1920,1080,"0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
birds1_p64_t0.3_n0_013,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
boat2_p64_t0.3_n0_064,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
amusement_park1_p64_t0.3_n0_001,720,1280,"0,0,0,0,0,0,0,0,4,0,2.0,1.5,3.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0"
bellagio_water_show_p64_t0.5_n10_061,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fire_p64_t0.5_n10_058,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ski3_p64_t1.0_n20_032,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0"
tower_p64_t0.3_n0_029,720,1280,"0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
walking_over_bridge_p64_t0.5_n10_072,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
swing_p64_t0.3_n0_007,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
tunnel_p64_t0.5_n10_038,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
fushimi_inari_shrine_p64_t0.3_n0_050,1080,1920,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
amusement_park1_p64_t1.0_n20_001,720,1280,"0,0,0,0,0,0,0,0,2.0,0,1,0,2,3,1,0,0,0,0,0,0,0,0,0"
bamboo_tree_p64_t1.0_n20_003,1080,1920,"0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0"
las_vegas1_p64_t0.5_n10_008,1280,720,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
japan_hamburg_p64_t0.5_n10_008,720,1280,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
turning_page_p64_t0.5_n10_017,1080,1920,"0,0,0,0,0,0,0,0,0,0,1.0,0,0,1.0,0,1.0,0,0.5,1.5,0.5,1.5,1,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
toy_robot_p64_t1.0_n20_035,1920,1080,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
